,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris)
970,970,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1886.csv,data_CHEMBL1886.csv,"(110, 137)",110,137,0.045454545454545456,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1886.csv
971,971,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4040.csv,data_CHEMBL4040.csv,"(1180, 962)",1180,962,0.45508474576271185,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4040.csv
972,972,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4068.csv,data_CHEMBL4068.csv,"(377, 454)",377,454,0.05305039787798409,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4068.csv
973,973,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5404.csv,data_CHEMBL5404.csv,"(80, 435)",80,435,0.8625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5404.csv
974,974,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3920.csv,data_CHEMBL3920.csv,"(899, 913)",899,913,0.15906562847608455,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3920.csv
975,975,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096977.csv,data_CHEMBL2096977.csv,"(124, 154)",124,154,0.024193548387096774,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096977.csv
976,976,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293303.csv,data_CHEMBL1293303.csv,"(130, 575)",130,575,0.9769230769230769,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293303.csv
977,977,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4901.csv,data_CHEMBL4901.csv,"(122, 509)",122,509,0.5655737704918032,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4901.csv
978,978,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3897.csv,data_CHEMBL3897.csv,"(134, 224)",134,224,0.03731343283582089,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3897.csv
979,979,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5558.csv,data_CHEMBL5558.csv,"(30, 88)",30,88,0.03333333333333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5558.csv
980,980,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4652.csv,data_CHEMBL4652.csv,"(149, 212)",149,212,0.020134228187919462,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4652.csv
981,981,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096618.csv,data_CHEMBL2096618.csv,"(223, 410)",223,410,0.13452914798206278,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096618.csv
982,982,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4134.csv,data_CHEMBL4134.csv,"(82, 451)",82,451,0.6463414634146342,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4134.csv
983,983,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6079.csv,data_CHEMBL6079.csv,"(81, 136)",81,136,0.30864197530864196,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6079.csv
984,984,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5570.csv,data_CHEMBL5570.csv,"(81, 194)",81,194,0.024691358024691357,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5570.csv
985,985,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4108.csv,data_CHEMBL4108.csv,"(36, 75)",36,75,0.05555555555555555,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4108.csv
986,986,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2592.csv,data_CHEMBL2592.csv,"(62, 206)",62,206,0.0967741935483871,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2592.csv
987,987,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4685.csv,data_CHEMBL4685.csv,"(276, 479)",276,479,0.057971014492753624,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4685.csv
988,988,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4849.csv,data_CHEMBL4849.csv,"(81, 435)",81,435,0.8271604938271605,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4849.csv
989,989,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3840.csv,data_CHEMBL3840.csv,"(61, 95)",61,95,0.18032786885245902,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3840.csv
990,990,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1163128.csv,data_CHEMBL1163128.csv,"(73, 412)",73,412,0.8493150684931506,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1163128.csv
991,991,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1919.csv,data_CHEMBL1919.csv,"(163, 273)",163,273,0.0736196319018405,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1919.csv
992,992,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293263.csv,data_CHEMBL1293263.csv,"(242, 595)",242,595,0.45041322314049587,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293263.csv
993,993,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5982.csv,data_CHEMBL5982.csv,"(43, 107)",43,107,0.11627906976744186,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5982.csv
994,994,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4444.csv,data_CHEMBL4444.csv,"(215, 453)",215,453,0.32558139534883723,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4444.csv
995,995,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2035.csv,data_CHEMBL2035.csv,"(726, 701)",726,701,0.09090909090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2035.csv
996,996,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5028.csv,data_CHEMBL5028.csv,"(138, 243)",138,243,0.021739130434782608,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5028.csv
997,997,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4336.csv,data_CHEMBL4336.csv,"(314, 322)",314,322,0.24203821656050956,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4336.csv
998,998,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3459.csv,data_CHEMBL3459.csv,"(397, 550)",397,550,0.06297229219143577,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3459.csv
999,999,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1744525.csv,data_CHEMBL1744525.csv,"(56, 125)",56,125,0.10714285714285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1744525.csv
1000,1000,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1772929.csv,data_CHEMBL1772929.csv,"(53, 96)",53,96,0.24528301886792453,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1772929.csv
1001,1001,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3317.csv,data_CHEMBL3317.csv,"(32, 56)",32,56,0.40625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3317.csv
1002,1002,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4478.csv,data_CHEMBL4478.csv,"(310, 427)",310,427,0.06774193548387097,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4478.csv
1003,1003,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2009.csv,data_CHEMBL2009.csv,"(75, 183)",75,183,0.06666666666666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2009.csv
1004,1004,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5000.csv,data_CHEMBL5000.csv,"(33, 86)",33,86,0.24242424242424243,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5000.csv
1005,1005,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3471.csv,data_CHEMBL3471.csv,"(881, 859)",881,859,0.16799091940976163,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3471.csv
1006,1006,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5014.csv,data_CHEMBL5014.csv,"(89, 453)",89,453,0.5280898876404494,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5014.csv
1007,1007,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3465.csv,data_CHEMBL3465.csv,"(151, 182)",151,182,0.07947019867549669,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3465.csv
1008,1008,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL231.csv,data_CHEMBL231.csv,"(1524, 886)",1524,886,0.07349081364829396,/home/iris/PA/qsar_data_unsorted/data_CHEMBL231.csv
1009,1009,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5941.csv,data_CHEMBL5941.csv,"(96, 479)",96,479,0.6770833333333334,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5941.csv
1010,1010,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4487.csv,data_CHEMBL4487.csv,"(90, 463)",90,463,0.7555555555555555,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4487.csv
1011,1011,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL225.csv,data_CHEMBL225.csv,"(2869, 955)",2869,955,0.08644126873475079,/home/iris/PA/qsar_data_unsorted/data_CHEMBL225.csv
1012,1012,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1781862.csv,data_CHEMBL1781862.csv,"(88, 162)",88,162,0.045454545454545456,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1781862.csv
1013,1013,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1795181.csv,data_CHEMBL1795181.csv,"(30, 69)",30,69,0.5,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1795181.csv
1014,1014,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL219.csv,data_CHEMBL219.csv,"(2055, 887)",2055,887,0.054501216545012166,/home/iris/PA/qsar_data_unsorted/data_CHEMBL219.csv
1015,1015,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5969.csv,data_CHEMBL5969.csv,"(79, 431)",79,431,0.7215189873417721,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5969.csv
1016,1016,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1795180.csv,data_CHEMBL1795180.csv,"(71, 113)",71,113,0.19718309859154928,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1795180.csv
1017,1017,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL224.csv,data_CHEMBL224.csv,"(2778, 954)",2778,954,0.05867530597552196,/home/iris/PA/qsar_data_unsorted/data_CHEMBL224.csv
1018,1018,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5940.csv,data_CHEMBL5940.csv,"(91, 473)",91,473,0.6923076923076923,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5940.csv
1019,1019,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL230.csv,data_CHEMBL230.csv,"(2933, 960)",2933,960,0.08353221957040573,/home/iris/PA/qsar_data_unsorted/data_CHEMBL230.csv
1020,1020,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2949.csv,data_CHEMBL2949.csv,"(1158, 809)",1158,809,0.22797927461139897,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2949.csv
1021,1021,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3464.csv,data_CHEMBL3464.csv,"(471, 607)",471,607,0.06794055201698514,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3464.csv
1022,1022,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5015.csv,data_CHEMBL5015.csv,"(38, 55)",38,55,0.07894736842105263,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5015.csv
1023,1023,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2008.csv,data_CHEMBL2008.csv,"(289, 323)",289,323,0.1453287197231834,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2008.csv
1024,1024,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5767.csv,data_CHEMBL5767.csv,"(101, 194)",101,194,0.019801980198019802,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5767.csv
1025,1025,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2034.csv,data_CHEMBL2034.csv,"(1897, 913)",1897,913,0.04797047970479705,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2034.csv
1026,1026,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4445.csv,data_CHEMBL4445.csv,"(35, 93)",35,93,0.08571428571428572,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4445.csv
1027,1027,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5983.csv,data_CHEMBL5983.csv,"(70, 150)",70,150,0.05714285714285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5983.csv
1028,1028,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4323.csv,data_CHEMBL4323.csv,"(43, 91)",43,91,0.37209302325581395,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4323.csv
1029,1029,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1163129.csv,data_CHEMBL1163129.csv,"(72, 409)",72,409,0.7638888888888888,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1163129.csv
1030,1030,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3869.csv,data_CHEMBL3869.csv,"(688, 750)",688,750,0.10755813953488372,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3869.csv
1031,1031,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4860.csv,data_CHEMBL4860.csv,"(514, 606)",514,606,0.03501945525291829,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4860.csv
1032,1032,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1918.csv,data_CHEMBL1918.csv,"(174, 280)",174,280,0.07471264367816093,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1918.csv
1033,1033,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4848.csv,data_CHEMBL4848.csv,"(35, 85)",35,85,0.02857142857142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4848.csv
1034,1034,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3699.csv,data_CHEMBL3699.csv,"(42, 93)",42,93,0.07142857142857142,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3699.csv
1035,1035,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1163101.csv,data_CHEMBL1163101.csv,"(74, 414)",74,414,0.7837837837837838,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1163101.csv
1036,1036,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2593.csv,data_CHEMBL2593.csv,"(58, 139)",58,139,0.25862068965517243,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2593.csv
1037,1037,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3855.csv,data_CHEMBL3855.csv,"(64, 102)",64,102,0.09375,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3855.csv
1038,1038,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6093.csv,data_CHEMBL6093.csv,"(31, 70)",31,70,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6093.csv
1039,1039,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2578.csv,data_CHEMBL2578.csv,"(56, 64)",56,64,0.03571428571428571,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2578.csv
1040,1040,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3666.csv,data_CHEMBL3666.csv,"(51, 124)",51,124,0.0784313725490196,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3666.csv
1041,1041,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5203.csv,data_CHEMBL5203.csv,"(135, 196)",135,196,0.1259259259259259,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5203.csv
1042,1042,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3114.csv,data_CHEMBL3114.csv,"(110, 131)",110,131,0.03636363636363636,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3114.csv
1043,1043,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6044.csv,data_CHEMBL6044.csv,"(62, 140)",62,140,0.08064516129032258,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6044.csv
1044,1044,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4653.csv,data_CHEMBL4653.csv,"(192, 310)",192,310,0.020833333333333332,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4653.csv
1045,1045,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3882.csv,data_CHEMBL3882.csv,"(33, 81)",33,81,0.030303030303030304,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3882.csv
1046,1046,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4135.csv,data_CHEMBL4135.csv,"(103, 158)",103,158,0.0970873786407767,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4135.csv
1047,1047,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096619.csv,data_CHEMBL2096619.csv,"(44, 105)",44,105,0.045454545454545456,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096619.csv
1048,1048,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4121.csv,data_CHEMBL4121.csv,"(662, 896)",662,896,0.6148036253776435,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4121.csv
1049,1049,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293289.csv,data_CHEMBL1293289.csv,"(74, 155)",74,155,0.05405405405405406,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293289.csv
1050,1050,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4647.csv,data_CHEMBL4647.csv,"(58, 104)",58,104,0.13793103448275862,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4647.csv
1051,1051,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1878.csv,data_CHEMBL1878.csv,"(479, 492)",479,492,0.05010438413361169,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1878.csv
1052,1052,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4900.csv,data_CHEMBL4900.csv,"(804, 924)",804,924,0.5360696517412935,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4900.csv
1053,1053,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293302.csv,data_CHEMBL1293302.csv,"(77, 349)",77,349,0.03896103896103896,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293302.csv
1054,1054,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1844.csv,data_CHEMBL1844.csv,"(1608, 972)",1608,972,0.3420398009950249,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1844.csv
1055,1055,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075165.csv,data_CHEMBL1075165.csv,"(45, 182)",45,182,0.4666666666666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075165.csv
1056,1056,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096976.csv,data_CHEMBL2096976.csv,"(239, 583)",239,583,0.14644351464435146,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096976.csv
1057,1057,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3935.csv,data_CHEMBL3935.csv,"(128, 517)",128,517,0.3125,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3935.csv
1058,1058,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5388.csv,data_CHEMBL5388.csv,"(79, 431)",79,431,0.8354430379746836,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5388.csv
1059,1059,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3921.csv,data_CHEMBL3921.csv,"(218, 281)",218,281,0.06422018348623854,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3921.csv
1060,1060,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1250375.csv,data_CHEMBL1250375.csv,"(110, 273)",110,273,0.06363636363636363,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1250375.csv
1061,1061,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1850.csv,data_CHEMBL1850.csv,"(274, 453)",274,453,0.34306569343065696,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1850.csv
1062,1062,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5405.csv,data_CHEMBL5405.csv,"(79, 431)",79,431,0.9620253164556962,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5405.csv
1063,1063,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3074.csv,data_CHEMBL3074.csv,"(35, 60)",35,60,0.14285714285714285,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3074.csv
1064,1064,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096989.csv,data_CHEMBL2096989.csv,"(109, 171)",109,171,0.11009174311926606,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096989.csv
1065,1065,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3706.csv,data_CHEMBL3706.csv,"(1529, 825)",1529,825,0.02877697841726619,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3706.csv
1066,1066,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4069.csv,data_CHEMBL4069.csv,"(47, 119)",47,119,0.1702127659574468,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4069.csv
1067,1067,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5377.csv,data_CHEMBL5377.csv,"(68, 272)",68,272,0.4852941176470588,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5377.csv
1068,1068,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3060.csv,data_CHEMBL3060.csv,"(416, 394)",416,394,0.43990384615384615,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3060.csv
1069,1069,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3048.csv,data_CHEMBL3048.csv,"(407, 477)",407,477,0.10319410319410319,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3048.csv
1070,1070,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5808.csv,data_CHEMBL5808.csv,"(79, 431)",79,431,0.8481012658227848,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5808.csv
1071,1071,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4280.csv,data_CHEMBL4280.csv,"(37, 75)",37,75,0.05405405405405406,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4280.csv
1072,1072,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL344.csv,data_CHEMBL344.csv,"(3048, 940)",3048,940,0.02230971128608924,/home/iris/PA/qsar_data_unsorted/data_CHEMBL344.csv
1073,1073,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5161.csv,data_CHEMBL5161.csv,"(37, 66)",37,66,0.24324324324324326,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5161.csv
1074,1074,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3510.csv,data_CHEMBL3510.csv,"(397, 517)",397,517,0.015113350125944584,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3510.csv
1075,1075,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5607.csv,data_CHEMBL5607.csv,"(75, 423)",75,423,0.72,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5607.csv
